Rank,Title,Username,Rating,Score,Performance,Team
2849,,Belletheny,1612,0,1169,
2850,,ahmedselim,1657,0,1168,
2851,,TheFender,1465,0,1167,
2852,,mr_blacke,1742,0,1167,
2853,,tonimartinez1977,1162,0,,
2854,,POXER,1734,0,1162,
2855,,Adnanadnan,1412,0,1161,
2856,,negichess,1602,0,1159,
2857,,avaghani,1495,0,1157,
2858,,Danogam8,1652,0,1156,
2859,,FelixNorell12,1858,0,1155,
2860,,topgun1905,1154,0,,
2861,,BeluCar,1152,0,,
2862,,Molaram,1668,0,1151,
2863,,nuebar,1850,0,1150,
2864,,Massiboxe,1207,0,1149,
2865,,NLNix,1555,0,1149,
2866,,dhanya123,1188,0,1148,
2867,,Champion4752,1700,0,1148,
2868,,sisano,1602,0,1148,
2869,,amgrim,1630,0,1147,
2870,,criandi97,1773,0,1146,
2871,,weske22,1584,0,1146,
2872,,Kar_Khalid,1486,0,1145,
2873,,Dantes-Edmond,1626,0,1144,
2874,,messia2000,1895,0,1143,
2875,,Aniuta165,1620,0,1143,
2876,,Maksym_Shcheka,1044,0,1143,
2877,,gothamchessfan66,1787,0,1142,
2878,,IVOSTONE,1624,0,1141,
2879,,Ritvikbhat,870,0,1138,
2880,,sIlViOsAsCo,1677,0,1137,
2881,,Mr-Krang,1611,0,1136,
2882,,Sabertooth132,928,0,1133,
2883,,Dimbou1513,1593,0,1133,
2884,,royerluiz,1743,0,1132,
2885,,simme,1537,0,1130,
2886,,dimka5099,1683,0,1128,
2887,,joy7man,1383,0,1128,
2888,,Tammy001,1640,0,1125,
2889,,petzso09,1225,0,1124,
2890,,paynando,1413,0,1124,
2891,,Pharoxx,1134,0,1122,
2892,,wolfix0815,1535,0,1120,
2893,,KaSHaLoT1,1321,0,1118,
2894,,A7968801,1674,0,1116,
2895,,oscizod,970,0,1114,
2896,,seva_rostov,1110,0,,
2897,,tolgi1268,1531,0,1110,
2898,,Noi_Malfoy,1227,0,1109,
2899,,harsh_179,1522,0,1109,
2900,,Elmariacheo,1970,0,1109,
2901,,Stelian2005,2082,0,1108,
2902,,alidrh,1857,0,1106,
2903,,Pavelpukh,1596,0,1105,
2904,,Ayaanfcdallas,1105,0,,
2905,,hsolum,1365,0,1104,
2906,,Arindam7408,1642,0,1103,
2907,,leunam333,1393,0,1103,
2908,,General-Sadeeq,1402,0,1103,
2909,,saeedkramnik,1387,0,1103,
2910,,CheekyAvi,1070,0,1102,
2911,,esmailtawfik13,1486,0,1101,
2912,,Hesse06,1629,0,1101,
2913,,Destine_achi,1100,0,,
2914,,dvemula,1576,0,1099,
2915,,tekin1000,1099,0,,
2916,,Rajrr,1632,0,1098,
2917,,juanrbuan,1361,0,1098,
2918,,arranobeltz,1096,0,,
2919,,Baizley,1386,0,1096,
2920,,Zimmermann72,1590,0,1095,
2921,,subham123456789,1579,0,1093,
2922,,Eduardo8101,1763,0,1093,
2923,,vvv19,1427,0,1091,
2924,,benkii97,1089,0,,
2925,,Bips007,1661,0,1086,
2926,,Joseja72,1439,0,1074,
2927,,barancev7,1744,0,1071,
2928,,Markus_L,1513,0,1071,
2929,,Hardybvb09,1065,0,,
2930,,chessmahanmehrsa,1090,0,1063,
2931,,Waruna78,1450,0,1063,
2932,,Hpkznr,1061,0,,
2933,,Hardworkpays,1533,0,1060,
2934,,KennadyC4,1508,0,1056,
2935,,Abdoabdoabdo88,1054,0,,
2936,,Kamilpasha,1539,0,1053,
2937,,DeadlyDothraki,1557,0,1052,
2938,,Gabriel_Pack123champ,1592,0,1051,
2939,,sanaka44,1237,0,1050,
2940,,toposes,1699,0,1050,
2941,,JediKLeonard,1520,0,1049,
2942,,saldarinchuk,1608,0,1049,
2943,,JR_24-7,1512,0,1048,
2944,,Nialz001,1541,0,1047,
2945,,LiamNagan,1116,0,1047,
2946,,ingiltere100,1510,0,1046,
2947,,AmericanPanther,1644,0,1045,
2948,,Cranberries7,1639,0,1041,
2949,,Pro_joe_1234,1039,0,,
2950,,Gio1976,1271,0,1039,
2951,,Jurciks,1335,0,1038,
2952,,SULAINAH,1036,0,,
2953,,Dario0,1480,0,1033,
2954,,posavskibregi1,1553,0,1033,
2955,,ramon77,1445,0,1032,
2956,,smvit,1515,0,1031,
2957,,a17a,1479,0,1030,
2958,,Seko50,1694,0,1025,
2959,,Kartal42,1024,0,,
2960,,K_Illia,1124,0,1024,
2961,,Rooster1313,1800,0,1023,
2962,,Rawegg46pujitchess,953,0,1021,
2963,,Makina888,1314,0,1021,
2964,,Shawn1981,1518,0,1020,
2965,,sabermostafa,1845,0,1020,
2966,,gallagher30,1640,0,1017,
2967,,sergioduartee,1519,0,1010,
2968,,Aldhair22,1009,0,,
2969,,Samwelito,1412,0,1009,
2970,,Calt2003,1008,0,,
2971,,taixuan,1488,0,1007,
2972,,Filevooooooo,1058,0,1006,
2973,,Mykel-81,1540,0,1006,
2974,,Tuvia-816,1000,0,1003,
2975,,MrSayed,1558,0,1002,
2976,,islam1980,1521,0,1002,
2977,,IIILLLYYYAAASSS,1431,0,997,
2978,,THABoGift,993,0,,
2979,,meshal1114444,984,0,,
2980,,sandstorm181,984,0,,
2981,,SIlyas,1481,0,980,
2982,,vidyanand_vk,1397,0,975,
2983,,markov8111,1506,0,974,
2984,,Xliner,1402,0,973,
2985,,armmvem,1117,0,971,
2986,,AlexCX,1477,0,966,
2987,,aks_mall08,1375,0,966,
2988,,saud52,1281,0,956,
2989,,Mutamen_02,1467,0,954,
2990,,Rajib629,1428,0,951,
2991,,Champ-123,1401,0,949,
2992,,crassical,1569,0,945,
2993,,baaam0,1450,0,945,
2994,,aliosman1453,1416,0,937,
2995,,truthinthedetails,1717,0,934,
2996,,Simo_FIN,1598,0,933,
2997,,schiappagrossa,1471,0,924,
2998,,Bleschess,1287,0,921,
2999,,HintermoserHans,1587,0,912,
3000,,Arturik270514,1502,0,912,
3001,,tropical-fish,1139,0,911,
3002,,FLAVIO120494,1424,0,909,
3003,,supershiv23,905,0,,
3004,,hulagu2,1428,0,905,
3005,,SalvadorDaqui,1409,0,904,
3006,,ARTHURMALYI,1438,0,901,
3007,,efemutlu41,896,0,,
3008,,Shermenator,1233,0,893,
3009,,SumitaBedi,889,0,,
3010,,hisokaxhunter,1988,0,876,
3011,,Takanakuy,1434,0,867,
3012,,Smyrfik22,1493,0,866,
3013,,IceKaosthelegend,1355,0,860,
3014,,Shqiptar12335f,1347,0,859,
3015,,Motshabiiyk,1496,0,852,
3016,,NAPOLEON2012,848,0,,
3017,,Sheyda20020,1369,0,844,
3018,,Sahithipalli,836,0,,
3019,,TanGencer,1151,0,835,
3020,,Tikhonov_Armen21,949,0,821,
3021,,fedetalmon,1408,0,815,
3022,,costhemo,1080,0,809,
3023,,Rw2902,1505,0,804,
3024,,Alex-Kar-4L,1096,0,803,
3025,,onwardDancer,795,0,,
3026,,Hritik_thakur7,1389,0,790,
3027,,NadyaLiasotskaya,1023,0,787,
3028,,mZabost,1578,0,786,
3029,,caosmaz,1451,0,775,
3030,,KayraSelhan,1244,0,773,
3031,,bisher23,1120,0,756,
3032,,MChess_23,1215,0,745,
3033,,oguzalpcelenk,743,0,,
3034,,KazimErenAkar,1114,0,740,
3035,,Fariz203,1481,0,728,
3036,,beaverboy,1203,0,712,
3037,,Marquedions,710,0,,
3038,,alexandre_b,1028,0,707,
3039,,ConstantinePros,703,0,,
3040,,EfeSagir,1454,0,702,
3041,,jjhjnnbbmnnbv,896,0,701,
3042,,ElCaballoIndomable,1154,0,700,
3043,,Wertil12,1022,0,700,
3044,,jaloldoo,1311,0,694,
3045,,KachachyanD,1155,0,687,
3046,,louwyhs,1260,0,686,
3047,,SAMKOMATEJKA,686,0,,
3048,,egetoprak0635,1147,0,684,
3049,,Stepan_Makarov,1082,0,676,
3050,,Roman_201,1213,0,663,
3051,,mpardalos,1254,0,661,
3052,,jeanpier_10,759,0,656,
3053,,SparshW2012,1030,0,621,
3054,,gjvjubntvyt,1045,0,567,
3055,,Unbeatable4evernow,979,0,533,
3056,,Lars21ooo,1163,0,501,
3057,,DNZPRO,1118,0,440,
3058,,USA2me,1084,0,433,
3059,,MOZAAART-1983,945,0,399,
3060,,VeljkoDraskovic,907,0,364,
